ReviewID	Text
183	But we decided to go back to Bellagio next time.
184	For our anniversary we stayed in a strip view Prima Suite.
184	you're right adjacent to the ferris wheel and we overlooked the strip including partial views of the Bellagio ""dancing waters"" and Mirage volcano.
184	At night it was magical.
184	The room was so spacious and had a personal twist.
184	We stay in many suites in the best hotels, Ritz Carleton, Four Seasons, and they can be sterile and cold.
184	The appointments offered warmth and style.
184	And for the price (+/- $425) you can't get a closet in NYC or Paris.
184	We'll be back for sure!
185	The hotel was amazing - wonderful luxurious suites.
185	Fabulous marble bathrooms with large soaker tubs & separate shower.
185	Really incredible restaurants & shops.
186	We stayed in a King Suite, and it was absolutely beautiful, large and very nicely decorated in the Venetian theme.
186	We could not have stayed any where nicer that I can think of.
186	It is close to all the major hotels, Wynn, Encore, Mirage, Caesar's Palace.
186	Only minutes away from the Fashion Show Mall, and of course only seconds away from the Grand Canal Shops which is an experience you just have to see.
187	The walk from the car park to check in and then to your room is as bewildering as it is long.
187	This isn't a hotel, it a shopping mall and a casino with some rooms.
187	The suites are comfortable and well appointed.
187	The shops only sell things you don't really want.
187	Time share hawkers litter the place asking how long you are staying.
187	The singing gondoliers are a nice touch and can recommend a show (La Reve was outstanding).
187	The gym was great as were the spa staff and the rock climbing wall is fun.
187	The restaurants are all disappointing except Red.
187	I'd recommend staying at the Wynn instead.
188	ExcellentThe room we stay was very nice view.
188	Before we checked in , staff recommend the room.
189	Couldn't be more happier.
189	Will definitely stay again.
189	Loved my view and thankful for our upgrade spent our 16 th wedding anniversary in your hotel was an amazing experience.
189	Staff was very helpful and friendly and service with a smile .
189	Room was perfect and very clean.
190	It's everything you expect in many ways but disappointing in small ways that make a difference when you travel a lot and compare quality...
190	It must be the only hotel I've been to that has no coffee machine or kettle, in fact they charged me $5 when I asked for a kettle.
190	Toilet shampoos etc, for 3 of us we were provided with 1 shampoo and conditioner etc a day.
190	TV great having 2 of hem but no channel guide, the safety deposit box was a silly design thin and tall so you couldn't put a laptop in it and of course the 'resort charge', most great company's and hotels just include the use their facilities in what you pay, but not here you pay extra...
190	I know they tell you this but it's just not great.
190	I get the impression that in many ways they are like a cheap airline where you have to watch the extras.
190	We had 6 nights which was a tad long with a child.
194	We only stayed here one night just for the experience.
194	The hotel was lovely, of course, and everything was clean and comfortable.
194	It was extremely pretentious, though.
194	They requested we let them hold $100 for incidentals on our card and warned that the in-room mini bar shelves were weighted and if we touched anything on it for longer than 30 seconds we would be charged.
194	Also, we took my 14 year old son to the work out room as we had done before at another resort on the Vegas strip, and the attendant said he had to be 18 even if with a parent stating that ""all other hotels on the strip were the same way"".
194	No, they aren't...
194	just at your high falutin' hotel.
194	Now we can say we have stayed at the Venetian.
194	Won't be back.
195	Had a wonderful stay at the Venetian, We usually stay at the Flamingo becuase it is centrally located and they have a great pool.
195	We did get a room upgrade becuase our room wasnt ready however they did charge us more for it when we thought it was becuase of their mess up.
195	We didnt even fight the charge the suite was beautiful and the customer service was A+
197	From the moment we entered we were impressed with the organized parking ,registration of guests and the knowledgeable, friendly staff.
197	I takes several days to get oriented and find the shortest quickest way around the hotel, however it gives you the opportunity to visit different areas.
197	Shopping, food, and entertainment is excellent.
