ReviewID	SentenceID	Text	Tokens
1714	1714_0	The suite was very comfortable and the staff was great.	["The","suite","was","very","comfortable","and","the","staff","was","great","."]
1714	1714_1	Restaurant choices were excellent.	["Restaurant","choices","were","excellent","."]
1714	1714_2	This may be my official hotel for all future trips to Vegas.	["This","may","be","my","official","hotel","for","all","future","trips","to","Vegas","."]
1715	1715_1	Loved the fact that there are lots of shops and restaurants below the hotel so if it is wet outside, or too warm,one doesn't even need to leave the hotel.	["Loved","the","fact","that","there","are","lots","of","shops","and","restaurants","below","the","hotel","so","if","it","is","wet","outside",",","or","too","warm",",","one","does","n't","even","need","to","leave","the","hotel","."]
1715	1715_2	Beautiful, spacious suites.	["Beautiful",",","spacious","suites","."]
1715	1715_3	Pool can get a little crowded, but what else can you expect in such a busy place as LV.	["Pool","can","get","a","little","crowded",",","but","what","else","can","you","expect","in","such","a","busy","place","as","LV","."]
1715	1715_4	The hotelis a little oasis in the midst of the hubbub.	["The","hotelis","a","little","oasis","in","the","midst","of","the","hubbub","."]
1716	1716_0	Room was not nonsmoking, but was otherwise nice.	["Room","was","not","nonsmoking",",","but","was","otherwise","nice","."]
1716	1716_1	And was a fair value.	["And","was","a","fair","value","."]
1718	1718_2	Rooms were clean and spacious.	["Rooms","were","clean","and","spacious","."]
1719	1719_0	Very classy and elegant hotel but usually exorbitantly priced.	["Very","classy","and","elegant","hotel","but","usually","exorbitantly","priced","."]
1719	1719_1	We were pleased with the quality of the service and the room.	["We","were","pleased","with","the","quality","of","the","service","and","the","room","."]
1719	1719_2	The pool was exceptionally crowded on a June saturday.	["The","pool","was","exceptionally","crowded","on","a","June","saturday","."]
1720	1720_0	I had a wonderful experience at the Venetian.	["I","had","a","wonderful","experience","at","the","Venetian","."]
1720	1720_1	Great room and a overall beautiful hotel.	["Great","room","and","a","overall","beautiful","hotel","."]
1720	1720_2	The Pastrami sandwich from room service and the French Onion soup were awesome!	["The","Pastrami","sandwich","from","room","service","and","the","French","Onion","soup","were","awesome","!"]
1720	1720_3	I was very pleased with the service.	["I","was","very","pleased","with","the","service","."]
1721	1721_0	From check in to check out everything went smoothly.	["From","check","in","to","check","out","everything","went","smoothly","."]
1721	1721_1	We had arrived a few hours before normal check in time but our room was ready and there was no extra fee as some places charge.	["We","had","arrived","a","few","hours","before","normal","check","in","time","but","our","room","was","ready","and","there","was","no","extra","fee","as","some","places","charge","."]
1721	1721_2	Hotel was easy to get around and yes it is big but if you follow the signs you will not have any problems also sometimes fun to just roam as it reminded us so much of Venice, Italy and relaxing to just stop and take it in.	["Hotel","was","easy","to","get","around","and","yes","it","is","big","but","if","you","follow","the","signs","you","will","not","have","any","problems","also","sometimes","fun","to","just","roam","as","it","reminded","us","so","much","of","Venice",",","Italy","and","relaxing","to","just","stop","and","take","it","in","."]
1721	1721_3	The bed was the most comfortable we have had at any hotel anywhere and the suite size was terrifc, will be tough to book smaller rooms on our next trip, lol.	["The","bed","was","the","most","comfortable","we","have","had","at","any","hotel","anywhere","and","the","suite","size","was","terrifc",",","will","be","tough","to","book","smaller","rooms","on","our","next","trip",",","lol","."]
1721	1721_4	Huge variety of food and refreshments.	["Huge","variety","of","food","and","refreshments","."]
1721	1721_5	Highly recommend the Grand Lux cafe and Valentino.	["Highly","recommend","the","Grand","Lux","cafe","and","Valentino","."]
1721	1721_6	Not so much First Food as we felt snubbed a bit.	["Not","so","much","First","Food","as","we","felt","snubbed","a","bit","."]
1721	1721_7	Did not get to Grimaldi's but heard the pizza was fantastic.	["Did","not","get","to","Grimaldi","'s","but","heard","the","pizza","was","fantastic","."]
1721	1721_8	Well worth the extra cost and nice to splurge sometimes as it was my wife's 50th and she really enjoyed.	["Well","worth","the","extra","cost","and","nice","to","splurge","sometimes","as","it","was","my","wife","'s","50th","and","she","really","enjoyed","."]
1721	1721_9	Booked a luxury suite with a view and was on 22nd floor with view of mountains and other resorts on the strip.	["Booked","a","luxury","suite","with","a","view","and","was","on","22nd","floor","with","view","of","mountains","and","other","resorts","on","the","strip","."]
1723	1723_0	The Venetian is beautiful.	["The","Venetian","is","beautiful","."]
1723	1723_1	We reserved the Luxury View Suite and it was very nice.	["We","reserved","the","Luxury","View","Suite","and","it","was","very","nice","."]
1723	1723_4	Best hotel stay in a long time.	["Best","hotel","stay","in","a","long","time","."]
1724	1724_0	Wonderful room enjoyed canal shoppes and the concert	["Wonderful","room","enjoyed","canal","shoppes","and","the","concert"]
1725	1725_0	Loved the spacious suite, but we were very disappointed by the service on many occasions during our three-night stay.	["Loved","the","spacious","suite",",","but","we","were","very","disappointed","by","the","service","on","many","occasions","during","our","three","-","night","stay","."]
1725	1725_1	- We were given a suite with a faulty lock -- it took 45 minutes before a hotel staff came up to help us get into the suite.	["-","We","were","given","a","suite","with","a","faulty","lock","--","it","took","45","minutes","before","a","hotel","staff","came","up","to","help","us","get","into","the","suite","."]
1725	1725_2	The front desk sent someone to fix the lock and we were assured that all was fine, but the problem reoccurred the next day.	["The","front","desk","sent","someone","to","fix","the","lock","and","we","were","assured","that","all","was","fine",",","but","the","problem","reoccurred","the","next","day","."]
1725	1725_3	- My family needed hot drinking water but there was no kettle in the room.	["-","My","family","needed","hot","drinking","water","but","there","was","no","kettle","in","the","room","."]
1725	1725_4	Hotel staff confirmed that kettles are not provided in the suites, but they can send one to us -- for a fee.	["Hotel","staff","confirmed","that","kettles","are","not","provided","in","the","suites",",","but","they","can","send","one","to","us","--","for","a","fee","."]
1725	1725_5	This is in addition to the resort fee.	["This","is","in","addition","to","the","resort","fee","."]
1725	1725_6	- Room was not made up on day 2. Hardly the type of service we expected at the Venetian.	["-","Room","was","not","made","up","on","day","2",".","Hardly","the","type","of","service","we","expected","at","the","Venetian","."]
1726	1726_0	Hotel staff was friendly and accommodating.	["Hotel","staff","was","friendly","and","accommodating","."]
1727	1727_0	Enjoyed my stay at the Venetian, however, it seemed to have had a moth problem that the staff wasn't able to Contain.	["Enjoyed","my","stay","at","the","Venetian",",","however",",","it","seemed","to","have","had","a","moth","problem","that","the","staff","was","n't","able","to","Contain","."]
1727	1727_1	Also, poor internet reception in my room!	["Also",",","poor","internet","reception","in","my","room","!"]
1728	1728_1	The rooms are huge!	["The","rooms","are","huge","!"]
1728	1728_3	Hands down a great place to stay!	["Hands","down","a","great","place","to","stay","!"]
1729	1729_0	Clean and comfortable, friendly staff.	["Clean","and","comfortable",",","friendly","staff","."]
1729	1729_1	Made our holiday special, thank you Venetion.	["Made","our","holiday","special",",","thank","you","Venetion","."]
1730	1730_3	would stay there again!	["would","stay","there","again","!"]
1730	1730_5	You have to try prime burger restaurant.	["You","have","to","try","prime","burger","restaurant","."]
